PERMNO,first_ymm,last_ymm,n_months,fulllife_nominal,fulllife_real
91977,200705,202512,224,0.18405454379063607,-0.24474293111171536
91979,200705,202110,174,2.873298743278404,1.8945867342361629
91980,200705,200902,22,0.07720519448089243,0.049319787642383935
91982,200705,200905,25,0.0791590621229925,0.04304849123158853
91983,200705,202210,186,9.796510514483902,6.488419001059766
91984,200705,201306,74,-0.9977598661565218,-0.99801701184799
91985,200705,201607,111,-0.9897540952538151,-0.9911994393820143
91986,198508,198710,27,-0.7684218777919551,-0.7834855023935193
91987,200705,200901,21,0.057755157753698945,0.0354972275078478
91994,198510,199806,153,0.31442806658407413,-0.1266714134291091
92006,198512,198905,42,-0.9540816275848459,-0.9595710614438466
92009,200705,201103,47,-0.7280004168827456,-0.7484088754476661
92010,200705,202110,174,-0.026627254894000103,-0.27258080974510823
92012,200705,200903,23,-0.8266664364328129,-0.8315630857681736
92013,200705,200809,17,-0.6409539134502349,-0.6607833968368819
92014,198501,198711,35,-0.3200008555307867,-0.37951551202245964
92015,200705,201109,53,-0.9823529041724405,-0.9839231751757179
92018,200705,201204,60,0.22463075288399967,0.10016375087955542
92020,200705,202102,166,-0.9501321735434933,-0.9608093876046145
92021,200705,201602,106,2.2463556609570787,1.8299898154021852
92022,198505,199201,81,-0.9629630062170577,-0.9713305240014733
92028,200705,200903,23,0.0662248294912167,0.03610412467659776
92029,200705,202512,224,2.7766464008331493,1.4089590347664651
92030,200705,200909,29,-0.9529780802224923,-0.954996176219685
92031,200705,201204,60,-0.9398762428859625,-0.9459870022145227
92032,200705,202302,190,-0.9793750347719123,-0.9858290775407336
92033,200705,201201,57,-0.9932164986700457,-0.9938137269202023
92034,200705,201806,134,4.258366064440857,3.3133004437492266
92035,200705,202512,224,-0.8255816172166581,-0.8887460740453236
92036,200705,201602,106,-0.9842996093811331,-0.9863132847446141
92037,200705,200811,19,-0.9862790570296932,-0.9866488458893142
92038,200705,201707,123,-0.7542569270009412,-0.7924918369967829
92039,200705,201102,46,-0.2247392317736876,-0.2759155714752735
92040,200705,202512,224,-0.013175403531131969,-0.37054736528444393
92041,200705,202512,224,-0.3932618930493524,-0.6129880615369703
92042,200705,201010,42,-0.9421486897790946,-0.9453257228824287
92043,200705,202512,224,10.482336618105215,6.324084809822889
92044,200705,201810,138,9.774062274889733,7.806369188444183
92045,200705,201002,34,0.15266026984460332,0.09926076643034436
92046,200705,201205,61,-0.9643804770937612,-0.9679631208375452
92047,200705,201102,46,-0.860294446591165,-0.8695166582036603
92048,200705,201008,40,-0.9623399156605481,-0.964343052910675
92049,198510,198804,31,1.373140576094435,1.1948003790864834
92050,200705,202512,224,16.80954418552133,10.359936254905856
92051,200705,201102,46,-0.18627282731311695,-0.23998840266605284
92052,200705,202512,224,-0.466044332872683,-0.6594128250377521
92053,200705,201105,49,-0.8067929048651119,-0.8232642962401915
92054,200705,201611,115,-0.9980013476461524,-0.9982883103108713
92055,200705,200805,13,1.0892215878211307,0.9937308504276432
92057,198412,199807,164,-0.9554795173285761,-0.9712744679822246
92065,198511,198711,25,1.49056337841888,1.3459639448365004
92073,198508,200705,262,9.319541501728398,4.350873371266579
92081,198511,198811,37,-0.9744897532922976,-0.9769495942050935
92086,200706,200904,23,-0.9664232404235995,-0.9672640765525526
92087,200706,201209,64,-0.19849938929635055,-0.27991816597903846
92088,200706,201210,65,-0.9470586943422088,-0.9524181212524164
92089,200706,202512,223,-0.27971944012021827,-0.5378969912452661
92091,200706,202512,223,-0.999867167172002,-0.9999147798054003
92092,200706,200906,25,0.33787532712004514,0.2895378176772418
92093,200706,201705,120,-0.7328074619968103,-0.7730206851921764
92094,200706,201512,103,-0.647483070129281,-0.6901457785852554
92095,200706,202501,212,-0.6640424997341563,-0.7801323875793862
92096,200706,202512,223,8.58826873476495,5.151447196941343
92097,200706,202408,207,-0.9913323021635364,-0.9942756122053623
92098,200706,200909,28,-0.7377043709432154,-0.747504219212454
92099,200706,201009,40,-0.9733000200960691,-0.9745882107955666
92100,198510,199712,147,-0.9165197745730942,-0.9439497308509988
92101,200706,201506,97,-0.9534001653577757,-0.9594025024425347
92102,200706,202512,223,-0.9868377463930562,-0.9915556279975448
92103,200706,201311,78,1.000937529520395,0.784857327174743
92104,200706,200911,30,1.4618148066670655,1.365882209153067
92105,200706,201309,76,0.7589910186688915,0.5618013862167348
92106,200706,200907,26,0.06845887909880599,0.031490919311457616
92107,200706,200905,24,0.08022016551802356,0.050135476260647384
92108,200706,202512,223,10.622480723603513,6.456515711693628
92109,200706,201005,36,0.3671257782645461,0.3027227736123663
92111,201301,202512,156,1.3637429946602122,0.6747756710825314
92112,200706,201204,59,-0.9500528819953783,-0.9548688274630643
92118,200706,202512,223,1.9301885916350692,0.8798910311273127
92121,200707,202504,214,8.092171705618053,4.906602607430905
92126,200706,201401,80,-0.9599266074627368,-0.9643835466214495
92129,198512,199705,138,4.662733742106261,2.8553277819461793
92130,200706,202512,223,-0.9999939314933876,-0.9999961066904752
92131,200706,202512,223,-0.9943540193681597,-0.9963777661335469
92132,200706,201507,98,2.3344400843057636,1.904749526625019
92137,198410,199112,87,-0.9715910539804177,-0.9783688228277292
92143,200706,202511,222,0.8085515738768083,0.16005045078392635
92144,200706,201811,138,1.4435968568269781,1.0156634576307093
92145,198506,199206,85,3.1244341514635874,2.1565747821115764
92146,200706,201308,75,-0.5649631120369324,-0.6132831830084975
92147,200706,200907,26,0.055042141870296636,0.018538392182226183
92150,200706,201508,99,-0.981422811935576,-0.9837937973170339
92151,200706,200903,22,0.058824190813281226,0.03488592053030701
92153,198507,199610,136,0.6754775253105152,0.1388590127821316
92154,200706,201805,132,-0.9837142597295204,-0.9865422619432059
92155,200706,201902,141,-0.9957999933383744,-0.9965456317650728
92156,200707,201412,90,1.9227518414265368,1.5939964045844768
92157,200707,202512,222,7.227359760111353,4.291037216041781
92158,200707,200906,24,0.09286738747306088,0.05591541473012938
92159,200707,200906,24,-0.3122419624268713,-0.33549639983569207
92161,198411,199907,177,-0.6568109181315678,-0.783216494776569
92172,200707,202512,222,-0.8843282893339329,-0.9256112113943716
92174,200707,202007,157,2.0554413537914487,1.457551217981162
92175,200707,200905,23,0.044143476112118676,0.01750477153676099
92177,200707,201701,115,-0.962914224067343,-0.968173663602775
92178,200707,201305,71,-0.9479165894200701,-0.9534045256826401
92179,200707,200903,21,0.08344478198239919,0.06149665771138968
92180,198506,198805,36,-0.9856114621913047,-0.9868605097287403
92181,200707,202508,218,1.2235350113268488,0.4303056286901314
92182,200707,201010,40,0.550320516448384,0.47723157787145165
92183,200707,201508,98,-0.2089645115669856,-0.3082638354561163
92184,200708,201711,124,0.6956544272611658,0.43189787609509284
92185,200707,201710,124,-0.8035712361599092,-0.8340417720360378
92186,200707,201203,57,-0.9959187748077327,-0.9962922537400236
92188,200708,202004,153,1.7976266949060369,1.2728964212541372
92190,200707,201109,51,-0.850091218741205,-0.862307163351538
92191,200707,201806,132,3.467866536598047,2.6950159976309767
92192,200707,201003,33,0.06834006757521043,0.023025534426041012
92193,200707,200904,22,-0.9500001955710581,-0.9511350626383817
92194,200707,200803,9,0.11886789124805679,0.09214083623463716
92195,200707,201902,140,1.005137206222955,0.6531260633005656
92196,198510,198711,26,-0.9367813833673526,-0.9406709169730008
92197,200707,201110,52,-0.010057373034764741,-0.088847573946078
92198,200707,201206,60,-0.08069630653591485,-0.16513613628358606
92199,200707,201002,32,-0.9131834268363782,-0.9165244515467826
92200,200707,200809,15,-0.9853861908010673,-0.9860797327166297
92201,200707,201508,98,1.3097694511343625,1.0198222260209167
92202,200707,200906,24,-0.7714291080530778,-0.7791575346360866
92203,200707,202512,222,12.863218687822545,7.915473268474441
92204,200707,201506,96,0.18254776902899875,0.0327062540988573
92205,200707,201803,129,-0.9909989351990927,-0.9924833025937909
92206,200707,202207,181,-0.888528853957963,-0.9215913984421265
92207,200707,201708,122,-0.38682975804723024,-0.47953242550288533
92208,200707,200808,14,-0.970466350408459,-0.9719068649987805
92209,198507,198801,31,0.9759045433306899,0.8375741474708913
92210,200707,201909,147,0.8538362915803737,0.5046774725144958
92211,200707,201101,43,0.04321722781224999,-0.012789443990533413
92212,200708,201007,36,-0.7747888413335491,-0.784820562493536
92213,200708,202512,221,-0.9901774727287935,-0.9936861374011976
92214,200708,201201,54,0.41112907019603695,0.2968528614936108
92215,200708,201603,104,-0.9785343513930637,-0.9812234617572404
92216,200708,201111,52,-0.9240961575386599,-0.9301119639981562
92217,198411,199302,100,-0.9898990145706499,-0.9925671994010442
92218,200708,202512,221,-0.874686621589644,-0.9194492994288695
92219,200708,200807,12,0.36286358092316917,0.29059520606233846
92220,200708,202512,221,6.17270978513396,3.61057554680208
92221,200708,202512,221,71.93286629587242,45.88081631280652
92222,200708,202402,199,-0.9999032470600072,-0.9999350565618076
92223,200708,201411,88,-0.8803807991363102,-0.8944883589741032
92224,200708,201605,106,-0.9998149792909766,-0.9998395751940193
92225,198410,200509,252,-0.6173904322724275,-0.7979174818340283
92226,200708,201801,126,0.46411728295533533,0.2304002954794143
92227,200708,201512,101,0.126151443108176,-0.008234454711202106
92228,200708,201607,108,-0.8701733968520782,-0.8876242735803392
92229,200708,202101,162,3.304372680163036,2.427609045262899
92230,200708,202512,221,-0.9993218741285887,-0.9995641046892957
92231,200708,201104,45,-0.08217260549038059,-0.149940658424615
92232,200708,201601,102,-0.9861558961373416,-0.9878280621207866
92233,198503,198903,49,-0.938461548326322,-0.9466633207080141
92234,200708,200907,24,0.7582403292789042,0.7006722076461023
92235,200708,200809,14,-0.7718447332580245,-0.7827768059567995
92239,200708,202012,161,3.6179104774887243,2.6929242552458237
92241,198505,199503,119,-0.8860976321901548,-0.9195762013284514
92242,200708,200901,18,-0.9615383486623799,-0.9620562274211019
92243,200708,201312,77,-0.961060863488792,-0.9651960654828615
92244,200708,201607,108,-0.5662066795837797,-0.6245157901710859
92245,200708,202512,221,-0.03187941881905627,-0.3776978001814812
92248,200708,202512,221,-0.32608400512523517,-0.5668107731044416
92250,200708,200906,23,0.055328525273068814,0.019156541076344926
92252,200708,202512,221,-0.999999295100905,-0.999999546895019
92253,200708,201603,104,-0.9223123062657446,-0.9320446365677632
92254,200708,201503,92,-0.5392006127809855,-0.5934909416111337
92255,200708,201309,74,0.8646612772940052,0.6588110308407942
92256,200708,201011,40,-0.9650685594365443,-0.9667453413830349
92257,200708,202310,195,3.107854333862514,1.781107279345667
92258,200708,201511,100,1.3316414912792696,1.0463853887883463
92259,200708,202102,163,1.2192941934046666,0.7576211931159267
92260,198503,199701,143,-0.9399999780503284,-0.9600251267965733
92261,200708,202512,221,2.5166143476301026,1.260458962430175
92262,200709,202208,180,-0.9027947617672936,-0.9317658750229442
92263,200709,202107,167,0.5105668467297884,0.1503421113875039
92265,200709,201201,53,-0.976249980378403,-0.9782152210216849
92266,200709,201206,58,-0.9384616216826746,-0.9442481246473651
92268,200709,201303,67,-0.08262191209928393,-0.18064850960137666
92269,200709,201111,51,0.5271613887071025,0.40342506613714446
92276,198507,198905,47,-0.8766450004327466,-0.8927867693583484
92282,200709,201505,93,-0.6394985007569942,-0.6848331124550753
92284,198510,200910,289,-0.6382690980545642,-0.8187806441911458
92292,198410,198607,22,-0.5735295061074107,-0.5910556907879281
92293,200710,202512,219,0.08792086833666303,-0.30001943796961805
92294,200709,202512,220,1.654531414365532,0.7030404841371913
92295,200709,201208,60,-0.9934931582843527,-0.9941280568424941
92296,200709,201901,137,2.7954929663615937,2.1348643994190803
92297,200709,201102,42,-0.6273977801639314,-0.6499735595754418
92298,200709,201009,37,-0.9577999818000067,-0.9598360009715362
92299,200710,201209,60,0.9253975272491748,0.7348022507160665
92300,200710,201203,54,-0.4952394655039021,-0.5412108031560108
92301,200710,202504,211,-0.9919594505639979,-0.9947740626960944
92302,200710,201601,100,0.14363580724518576,0.006466704699644125
92303,200710,202503,210,1.7707870663301661,0.8064756404173841
92304,200710,201002,29,0.1571846414466872,0.11318577353446808
92305,198410,198606,21,1.2679723347590025e-06,-0.04109467454707638
92306,200710,201102,41,-0.5740204394277049,-0.5986754339890219
92307,200710,201102,41,-0.014201205941841344,-0.07125761464230553
92308,200710,201606,105,1.512551614080781,1.173379349048044
92310,200710,201302,65,0.8726638005821201,0.681772535260857
92311,200710,200904,19,-0.9704834013374286,-0.9711395103116388
92312,200710,201208,59,-0.970238091773837,-0.9730645681023228
92313,198510,199101,64,-0.14772688925127686,-0.31425573629950454
92314,200710,202008,155,-0.7557379433609679,-0.8040588231317638
92315,200710,200910,25,-0.9692093298318076,-0.9703027855411626
92316,200710,200901,16,-0.7361706508428276,-0.7394731565845403
92317,200710,201011,38,0.06857407568440153,0.018257038432734688
92318,200710,202512,219,1.6037194294606971,0.6752624594745156
92319,200710,201410,85,-0.9924583562837156,-0.9933773623934108
92320,200710,201610,109,2.057142693053709,1.636896075777829
92321,198006,199006,121,-0.9687499024324756,-0.9803213396380024
92322,200710,202512,219,19.517758818346955,12.201357531847549
92324,200710,201110,49,-0.8781407366100193,-0.8877857777467155
92326,200710,202512,219,3.8595120453402014,2.1266648813266644
92327,200710,201704,115,-0.7774505140129626,-0.810237163516476
92328,200710,201108,47,-0.8138460651372816,-0.8286737936441909
92330,200710,201101,40,0.15541088561207533,0.09390558502117217
92332,200710,201606,105,-0.9776370399551054,-0.9806558419445874
92333,200710,200908,23,0.07048257992187446,0.03410777687348036
92334,200710,200909,24,0.0835176679695929,0.04604565364316211
92335,200710,200909,24,0.07534031159879535,0.03815110024285333
92338,200710,201104,43,-0.3037031028267097,-0.3544951977242452
92339,200711,200909,23,0.3655446050442592,0.3208482142980974
92340,198504,200811,284,-0.9760876306490571,-0.9880227087257134
92341,200710,201410,85,-0.9338299000490364,-0.9418932252897622
92343,200710,200909,24,0.13253071637377684,0.09336365109776064
92344,200710,201406,81,-0.83544097767744,-0.8560454632430834
92345,200710,202512,219,-0.9999173300997309,-0.9999468092533772
92346,200711,201206,56,-0.9349332021364809,-0.9407679425753704
92354,200710,202209,180,-0.1116433806223008,-0.3759522818109688
92355,200710,202512,219,-0.8643130248790554,-0.9126974692097092
92356,198501,198612,24,-0.7058823761710483,-0.719723205527705
92364,198508,199206,83,-0.9845678994209817,-0.9881342336489431
92372,198505,199206,86,-0.874999759012789,-0.9046895452101793
92374,200710,200909,24,0.07301089875736698,0.03590224703967252
92375,200710,201701,112,-0.876540310859549,-0.8939983067555703
92376,200710,200910,25,-0.7460325293846155,-0.7550515659699797
92378,200711,201505,91,0.5621390736416962,0.3722623682586575
92379,200710,202402,197,4.258509218347709,2.533056115264263
92380,200710,202512,219,-0.9999922916585453,-0.9999950403661325
92381,200711,201009,35,1.027258191174894,0.9387299710053398
92384,200711,201610,108,-0.931177653812052,-0.9405243552959623
92386,200711,201607,105,-0.6947811255044735,-0.7350466746640705
92388,200711,201410,84,1.964493719624016,1.6082420642010877
92389,200711,201304,66,-0.8138750919082577,-0.8327900654090641
92393,200711,201406,80,0.3105449528696494,0.1486506448877026
92394,200711,201203,53,-0.5430561847041149,-0.5838757976942945
92395,200711,201512,98,-0.992936610787575,-0.9937615812008219
92399,198412,201104,317,0.2340385151809891,-0.422228594841586
92400,200711,202407,201,-0.9181456226820843,-0.9456368683737758
92401,198506,199808,159,-0.9449999178007599,-0.9638830549572921
92402,200711,202512,218,25.043938264144405,15.789111393100399
92404,200711,200911,25,-0.28744770228765987,-0.3119207923445304
92405,200711,202310,192,-0.8913371554938662,-0.926220969095783
92419,200711,200909,23,0.06607762377066399,0.031183251326308756
92420,198508,199005,58,-0.9917355107699398,-0.9931043967569622
92421,200711,201512,98,-0.9937500128487585,-0.9944799817529042
92422,200711,201102,40,0.9435235860656304,0.83454842382872
92423,200711,201512,98,-0.989560755380156,-0.9907800097195416
92424,200711,201008,34,1.0393696872204443,0.9514471383174101
92425,200711,200905,19,-0.21373943511757312,-0.23196060898951204
92426,200711,202512,218,-0.41060215968450403,-0.6200472487859827
92427,200711,202504,210,-0.9981555012521163,-0.998798872212993
92428,200711,202512,218,0.05232939355106424,-0.32162043883791797
92429,200711,201910,144,-0.9926926336190971,-0.9940682628174884
92430,200711,201102,40,-0.9670616566924168,-0.9689085400189142
92431,200711,201001,27,-0.3614046589835123,-0.3843536218677435
92432,200711,202512,218,48.00713539279227,30.592236428355445
92433,200711,201811,133,-0.9999999918273574,-0.9999999932261603
92434,200711,201304,66,0.11511618683656769,0.0017923263141640543
92435,200711,201009,35,-0.41245273927306997,-0.43811030646608146
92436,198509,199502,114,-0.9906249845090405,-0.9932902473623351
92442,200711,201011,37,0.6662551619516164,0.5908406344140276
92443,200711,202512,218,1.4746956717934236,0.595301788706964
92444,198512,199001,50,0.64138030913179,0.40432067264807753
92445,200711,201606,104,-0.9946875129360557,-0.9953958357285658
92446,200711,201209,59,-0.2746504492355044,-0.34519905986118415
92447,200711,201002,28,-0.7803319569753678,-0.7882788480820628
92448,200711,202211,181,-0.9572952426793022,-0.9700346181219579
92449,200711,202512,218,-0.9935992998957939,-0.9958738165498076
92450,200711,201306,68,-0.2636445181746625,-0.3412332972740818
92451,200711,201201,51,2.0037628616759164,1.768463355337842
92452,198508,199303,92,-0.878048612240075,-0.9084515348153209
92453,200711,202004,150,-0.995638521026605,-0.996446364869233
92454,200711,201701,111,1.6260616350991137,1.259045192791127
92455,200711,201006,32,-0.17301130007730586,-0.20740513654095494
92456,200712,202309,190,-0.9961591248943082,-0.9973769304711462
92457,200712,202105,162,3.0978873898608894,2.1998214281422706
92458,200712,201403,76,-0.13425545446928433,-0.22985656168165708
92459,200712,200906,19,0.385806841708585,0.3505148434448253
92460,200712,201504,89,-0.5693775131421908,-0.6174250663041205
92461,200712,201004,29,-0.8819177571229377,-0.8861474184425484
92462,200712,201305,66,0.03590947021617791,-0.06523784309841218
92463,200712,200911,24,0.09777676768552733,0.06666979414550828
92464,200712,201512,97,0.5092680391150983,0.341287989946066
92465,200712,201308,69,-0.5902450523207496,-0.631727403711445
92466,200712,202512,217,-0.9281642418466054,-0.9534032094532284
92467,200712,202512,217,-0.37088593722914975,-0.5919205564676484
92468,200712,202512,217,-0.9935560217524219,-0.9958200663233877
92469,200801,202512,216,3.0847919753536805,1.647109169534311
92470,200712,202512,217,-0.9504654040252344,-0.9678690216016599
92471,200712,202512,217,0.5864910390539373,0.029089029634374486
92472,200712,201702,111,-0.9826248638711687,-0.9850073537095998
92474,200712,200909,22,0.08805835862886698,0.058993962021344874
92475,200712,202512,217,-0.9999752112261642,-0.9999839205803345
92477,200712,200910,23,0.05384472334412367,0.02470735021271808
92478,200712,201709,118,-0.33234518969987453,-0.43140098158939727
92479,198511,198912,50,0.6386519328283451,0.4125413568472726
92480,200712,200911,24,0.08480318072236952,0.05406383112763864
92481,200712,201209,58,-0.5995256883389399,-0.6362266469417313
92482,200712,200910,23,0.0937512918431916,0.0635105563748169
92483,200712,200907,20,-0.992500006495767,-0.9926793995171149
92484,200712,201010,35,-0.9229730373435965,-0.9259704927947109
92485,200712,201209,58,-0.9661077801308277,-0.9692137894856248
92486,200712,202512,217,-0.9853720214609833,-0.9905114546066357
92487,198509,198710,26,-0.9126981561024852,-0.9182255061497693
92493,200712,202512,217,1.6448112336621237,0.7155761734642294
92494,200712,201010,35,0.1351341195931839,0.09096109449678753
92495,198504,198509,6,-0.5000005000000001,-0.5087724210526314
92497,200712,201610,107,1.6230939265754554,1.2809606764854853
92502,200712,202512,217,0.8677330756741217,0.21151873609552999
92503,200712,200910,23,-0.9169229293493897,-0.9192198973491246
92505,200803,201206,52,0.7587585297986097,0.6225049057354761
92506,200712,202201,170,1.4976696272739027,0.8673800121394222
92507,200712,201503,88,-0.7877947277890069,-0.8110886958747464
92508,198411,199606,140,0.18167557664649295,-0.20593211090698196
92510,200712,201210,59,-0.23494122454901367,-0.3047836752171379
92515,200712,201408,81,-0.9804444000682377,-0.982717878741165
92516,198507,199003,57,-0.982758579420338,-0.9855852614267938
92517,200712,202508,213,-0.9776847487013772,-0.9855215638721063
92518,200712,202512,217,0.006351674643411733,-0.3472226171871201
92519,200801,201105,41,-0.7878572676545568,-0.8028448169064848
92520,200801,202512,216,-0.530299673682332,-0.6956153340902741
92521,200801,202512,216,-0.9999997127270859,-0.9999998138356201
92522,200801,201106,42,1.363186206890505,1.1985854433639878
92523,200801,202110,166,5.489994735611666,3.9275238511960007
92524,198506,199710,149,-0.976047977105854,-0.9840962125213993
92525,200801,201001,25,-0.935970153947008,-0.9379461265736831
92526,200801,200904,16,-0.9839999535846108,-0.9842430606488851
92527,200801,201510,94,2.8330028408731645,2.3843649735675716
92528,200802,202508,211,0.39826788710101174,-0.08890056372378577
92530,200802,201802,121,-0.08313035045326253,-0.2226579152687606
92531,200801,201304,64,-0.9619999352576264,-0.9656819366196402
92532,198411,198607,21,-0.7333333470145265,-0.7435616569920513
92535,200801,201602,98,-0.993874194790974,-0.9945746123381225
92536,200801,202512,216,-0.41704778640324647,-0.6222235650375614
92540,200801,201505,89,-0.9787234583803583,-0.9812111867280976
92541,200801,200905,17,-0.5263727449967814,-0.5349126349007002
92543,200801,202511,215,-0.9733639894022317,-0.9827424172825932
92544,200801,201005,29,-0.08926163163697606,-0.12339897993273859
92545,200801,201710,118,-0.9903333290611694,-0.9917701442974649
92546,200801,200912,24,0.11185036085532218,0.08122091688138146
92547,200801,201001,25,-0.5234814190593059,-0.5381868686282714
92548,200801,200911,23,0.09582720911130038,0.06376237190113754
92549,200801,201008,32,0.8852059279123965,0.8134286931620922
92550,200801,202512,216,10.13253071493796,6.214326779292869
92551,200801,201007,31,-0.45546951080069686,-0.47547874771523674
92552,200802,201009,32,3.959857830510976,3.793219104742586
92553,200802,201208,55,-0.9706665884297916,-0.9731213210298204
92554,200802,200901,12,-0.8399798109272376,-0.8400123995905138
92555,200802,201604,99,0.5670226732286741,0.3825842336133885
92557,200802,202512,215,-0.8516287817150863,-0.9033458492104857
92558,200802,201311,70,2.2636175082722647,1.955990097337164
92560,200802,201602,97,-0.9830961624376338,-0.9849505079502194
92564,200802,200903,14,-0.9658823932698362,-0.9661404699343348
92565,200802,201001,24,0.0781078424354464,0.05031019644982228
92567,198506,198910,53,2.4677393737638726,1.9624875382552882
92570,200802,202512,215,1.4117447202477074,0.5710940474250943
92571,200802,202407,198,-0.9999999999667469,-0.9999999999776825
92575,198506,199504,119,-0.4423086372248421,-0.6060547516407213
92578,200802,200912,23,0.09273121117445851,0.0681946139085064
92579,200802,200912,23,0.09211841596058751,0.06759557862865692
92582,200802,201310,69,-0.8166671356519426,-0.834287173987673
92583,198412,202512,493,-0.47074569718878245,-0.8280210147505624
92584,200802,201101,36,-0.53795357955295,-0.5570944026901267
92587,200803,202101,155,3.0372755360992816,2.267393134818977
92588,200803,202309,187,2.1959281311994623,1.198187671992585
92589,200803,202512,214,-0.8562959900578371,-0.906120156193857
92590,200803,200910,20,0.232799418055194,0.20726828849639128
92591,198508,199810,159,7.876405988255762,4.834613204475437
92592,200803,200910,20,0.1223004599313134,0.09905775067402604
92593,200803,202512,214,2.894123523613593,1.5439770839088407
92594,200803,202512,214,-0.999988043015522,-0.9999921886672777
92596,200803,202512,214,1.0254785108621496,0.32321712044756945
92597,200804,202512,213,1.4405784103182055,0.6079526578994146
92601,200803,202512,214,-0.6330138440362246,-0.7602530158012821
92602,200803,202512,214,6.379041836600741,3.820626058645704
92604,198511,198808,34,-0.9471155712286973,-0.951692962962684
92607,200803,201401,71,-0.9865561995981782,-0.9878330146502775
92609,200803,201309,67,-0.6157246100523297,-0.6525669550076156
92610,200803,200911,21,0.10138925638257502,0.07781678720561717
92611,200803,202512,214,27.131052024134224,17.377627535871195
92612,198409,199809,169,-0.9615979350431413,-0.9754705636430823
92613,200803,201001,23,0.10439519166303443,0.07897779781465605
92614,200804,202512,213,8.728609069244955,5.409604684045845
92615,200804,201003,24,0.37873683209225184,0.3525661034121772
92616,200804,201304,61,-0.9291846746186163,-0.9349804027466213
92618,200805,201806,122,5.023870327784551,4.134856467576449
92619,200804,202512,213,-0.8904399388544811,-0.9278173605184068
92621,200804,202512,213,-0.9430655671315822,-0.9624892721046271
92629,200804,201011,32,-0.9885777723826841,-0.9888546062151938
92635,200804,202512,213,0.16100808308466308,-0.23508049356411234
92636,200804,201803,120,-0.6843331379680907,-0.7299387104842534
92639,198411,198806,44,9.800008595549475,8.637634789079318
92640,200804,201612,105,-0.4908645447644133,-0.5497679690645908
92643,200804,201501,82,-0.8539886540903253,-0.8666132278805706
92645,200805,201111,43,-0.9620252848837376,-0.9639439119171942
92646,200805,201201,45,-0.8941441553969971,-0.8996808567173677
92647,198502,198705,28,1.1254431807593668,0.9826194126446781
92648,200805,202512,212,-0.307763959074749,-0.5411496183020612
92655,198410,202512,495,2922.85558067259,946.3878920507748
92658,200805,201311,67,2.2723146756938792,2.0158158843048395
92663,198512,200904,281,-0.9578810128209669,-0.9784704107929346
92665,200805,202512,212,-0.9993020853967269,-0.9995373855691242
92669,200805,201601,93,-0.9970238098642218,-0.99730163584914
92670,200805,201508,88,-0.9752504690396369,-0.9776926465269391
92671,198502,198806,41,-0.8264461772939808,-0.8448311161399573
92672,200805,201901,129,4.410293091290888,3.616907243235458
92679,200805,202512,212,-0.47266297060794504,-0.6504533382911079
92681,200805,201601,93,-0.8731603386071318,-0.8850007628560839
92682,200805,202512,212,-0.9999459878761019,-0.9999641979293163
92683,200805,202512,212,-0.8163345704708624,-0.878256913159971
92684,200805,202512,212,-0.8985545586767767,-0.9327566368684591
92685,200805,202306,182,0.6006010426488657,0.12684025696054987
92686,200805,202512,212,-0.9510821934835839,-0.9675747102651837
92687,200805,201901,129,-0.999995156248413,-0.9999958665544714
92688,200805,202512,212,-0.9990815361591752,-0.999391193958386
92689,200805,201008,28,-0.9220231743218416,-0.9232775928228021
92692,200806,201912,139,0.4843305409999527,0.2511226629176094
92696,200806,201910,137,-0.298244993492347,-0.4093549757542079
92697,200807,201312,66,0.29283789893672507,0.2137916587814371
92709,200807,201802,116,1.5172324043693917,1.2120094705271365
92710,200806,201007,26,0.1350314457271517,0.1276853514019973
92711,200806,201007,26,0.11644441025819838,0.1092186140237214
92715,200806,200809,4,-0.6086715935896583,-0.6125762384258374
92716,200806,202512,211,1.6456080660186823,0.768343260998618
92717,200807,201103,33,0.6909928220674835,0.6556772564556077
92719,198409,199412,124,6.757922656449012,4.415517151629407
92722,200806,201005,24,-0.9877777818036575,-0.9878661805437404
92726,200807,202512,210,0.7517414783508141,0.18276903066512928
92727,198410,198511,14,-0.8333332079365074,-0.839449420489296
92728,200807,202102,152,1.669431136944893,1.2206860956585674
92729,200808,202512,209,12.405667936385772,8.099607910901133
92734,200807,201003,21,-0.9724499542839314,-0.9723019698357505
92735,198502,199102,73,-0.9444442398907759,-0.9565197871548727
92743,198507,198509,3,0.0,-0.006463527239150324
92747,200807,202512,210,-0.2760427743939963,-0.5111868979781347
92748,200807,202109,159,-0.9133213134550924,-0.9308618110312209
92749,200807,201106,36,-0.9861156563800335,-0.9865414342241843
92750,200807,201104,34,-0.3127726785441817,-0.3314302956144657
92751,198411,198608,22,0.5000001111887045,0.4398360228639076
92752,200807,201210,52,-0.03333209411816988,-0.08564032126067518
92753,200807,202512,210,0.37232466836475714,-0.07341172323684003
92757,200807,201008,26,-0.698842903106552,-0.6981697167343692
92758,200807,201409,75,-0.2577081996878209,-0.3176794370972487
92759,200807,201009,27,-0.43439481202016783,-0.43346007292659633
92760,200807,201205,47,-0.9754614676773146,-0.9766375960132996
92761,200808,201202,43,-0.6538813448076436,-0.6655862223078349
92763,200808,201306,59,-0.9230769418911704,-0.927537414546001
92765,200808,201610,99,2.190802317886989,1.9035061620727896
92767,200808,201102,31,-0.9564236777692747,-0.9566885117950049
