analysis,horizon,horizon_months,window,period_number,PERMNO,start_ymm,target_end_ymm,end_ymm,realized_months,observed_rows,missing_calendar_months,is_sparse_history,terminal_reason,included_in_summary,no_post_start_obs,nominal_ret,real_ret,nominal_ret_skip_first_observed,real_ret_skip_first_observed,period_end_mthretflg,period_end_security_end_dt,period_end_security_active_flg,period_end_del_action_type,period_end_del_status_type,period_end_del_reason_type,period_end_del_payment_type,stock_terminal_mthretflg,stock_terminal_security_end_dt,stock_terminal_security_active_flg,stock_terminal_del_action_type,stock_terminal_del_status_type,stock_terminal_del_reason_type,stock_terminal_del_payment_type
calendar_window,10y,120,1995-2005,1,62877,199512,200512,199711,23,23,0,False,delisted,True,False,-0.12976414206579912,-0.1728718006631581,,,CR,1997-12-22,Y,MER,FPAY,UNAV,CNC,CR,1997-12-22,Y,MER,FPAY,UNAV,CNC
calendar_window,10y,120,1995-2005,1,62885,199512,200512,200512,120,120,0,False,complete,True,False,-0.3999977914348608,-0.5320104724860326,,,NT,2012-01-05,N,GDR,VCL,INSC,PRCF,CR,2012-01-05,Y,GDR,VCL,INSC,PRCF
calendar_window,10y,120,1995-2005,1,62894,199512,200512,199712,24,24,0,False,delisted,True,False,1.9374999585252781,1.795450983469499,,,CR,1998-01-16,Y,MER,FPAY,UNAV,STK,CR,1998-01-16,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1995-2005,1,62906,199512,200512,200512,120,120,0,False,complete,True,False,-0.6053328805463136,-0.6921676685155439,,,CR,2013-02-07,Y,MER,FPAY,UNAV,CASH,CR,2013-02-07,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,62907,199512,200512,200309,93,93,0,False,delisted,True,False,-0.957606994702364,-0.9648632488488816,,,CR,2003-10-30,Y,GDR,VCL,FING,PRCF,CR,2003-10-30,Y,GDR,VCL,FING,PRCF
calendar_window,10y,120,1995-2005,1,62914,199512,200512,199805,29,29,0,False,delisted,True,False,2.305797897016489,2.1169531768552283,,,DE,1998-05-29,Y,MER,FPAY,UNAV,CSHN,DE,1998-05-29,Y,MER,FPAY,UNAV,CSHN
calendar_window,10y,120,1995-2005,1,62922,199512,200512,200512,120,120,0,False,complete,True,False,3.3565806988446303,2.3980443967106218,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1995-2005,1,62923,199512,200512,199902,38,38,0,False,delisted,True,False,2.7069170956191417,2.459038140896892,,,CR,1999-03-05,Y,MER,FPAY,UNAV,STK,CR,1999-03-05,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1995-2005,1,62949,199512,200512,200512,120,120,0,False,complete,True,False,-0.6846148920608485,-0.7540060260738832,,,CR,2008-07-28,Y,GDR,VCL,FING,PRCF,CR,2008-07-28,Y,GDR,VCL,FING,PRCF
calendar_window,10y,120,1995-2005,1,62958,199512,200512,200512,120,120,0,False,complete,True,False,-0.019489890882778194,-0.23522204395582458,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1995-2005,1,63036,199512,200512,199902,38,38,0,False,delisted,True,False,-0.3636341205718423,-0.40618746205335954,,,CR,1999-03-12,Y,GDR,VCL,FING,PRCF,CR,1999-03-12,Y,GDR,VCL,FING,PRCF
calendar_window,10y,120,1995-2005,1,63044,199512,200512,200004,52,52,0,False,delisted,True,False,1.040815710159407,0.8287519644452384,,,CR,2000-05-30,Y,MER,FPAY,UNAV,STK,CR,2000-05-30,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1995-2005,1,63060,199512,200512,200512,120,120,0,False,complete,True,False,1.8924933341196932,1.2560860100984401,,,CR,2008-09-29,Y,MER,FPAY,UNAV,STK,CR,2008-09-29,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1995-2005,1,63079,199512,200512,200512,120,120,0,False,complete,True,False,0.793837174319068,0.3991565358637037,,,NT,2019-11-27,N,GDR,VCL,INSC,PRCF,CR,2019-11-27,Y,GDR,VCL,INSC,PRCF
calendar_window,10y,120,1995-2005,1,63088,199512,200512,200009,57,57,0,False,delisted,True,False,0.6729935850677278,0.47843704840470047,,,CR,2000-10-24,Y,MER,FPAY,UNAV,CASH,CR,2000-10-24,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,63096,199512,200512,199909,45,45,0,False,delisted,True,False,1.243395164902112,1.050989623659766,,,CR,1999-10-01,Y,MER,FPAY,UNAV,CST,CR,1999-10-01,Y,MER,FPAY,UNAV,CST
calendar_window,10y,120,1995-2005,1,63125,199512,200512,200512,120,120,0,False,complete,True,False,0.5188095258587351,0.1846405600575003,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1995-2005,1,63132,199512,200512,200512,120,120,0,False,complete,True,False,2.244555456978759,1.5306873101943088,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1995-2005,1,63159,199512,200512,200512,120,120,0,False,complete,True,False,0.5179507143173239,0.18397070451071862,,,CR,2017-09-26,Y,MER,FPAY,UNAV,CASH,CR,2017-09-26,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,63239,199512,200512,199708,20,20,0,False,delisted,True,False,-0.6250006380573547,-0.6420248628221634,,,CR,1997-09-05,Y,GDR,VCL,FING,PRCF,CR,1997-09-05,Y,GDR,VCL,FING,PRCF
calendar_window,10y,120,1995-2005,1,63240,199512,200512,200406,102,102,0,False,delisted,True,False,2.3812750265954543,1.7360343520421813,,,CR,2004-07-22,Y,MER,FPAY,UNAV,CASH,CR,2004-07-22,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,63263,199512,200512,200512,120,120,0,False,complete,True,False,3.5230898691129067,2.527918165187152,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1995-2005,1,63300,199512,200512,200209,81,81,0,False,delisted,True,False,-0.9796363913582734,-0.9827303097983148,,,CR,2002-10-21,Y,GDR,VCL,FING,PRCF,CR,2002-10-21,Y,GDR,VCL,FING,PRCF
calendar_window,10y,120,1995-2005,1,63335,199512,200512,200512,120,120,0,False,complete,True,False,2.659173361197094,1.854080848291439,,,CR,2019-08-13,Y,GDR,VCL,LP,PRCF,CR,2019-08-13,Y,GDR,VCL,LP,PRCF
calendar_window,10y,120,1995-2005,1,63344,199512,200512,200002,50,50,0,False,delisted,True,False,3.975010189067267,3.4974326503052175,,,CR,2000-03-10,Y,MER,FPAY,UNAV,CASH,CR,2000-03-10,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,63395,199512,200512,199806,30,30,0,False,delisted,True,False,1.0668281614219062,0.9463688514003843,,,CR,1998-07-21,Y,MER,FPAY,UNAV,CASH,CR,1998-07-21,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,63467,199512,200512,200512,120,120,0,False,complete,True,False,15.418143507216445,11.805818233525022,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1995-2005,1,63483,199512,200512,200011,59,59,0,False,delisted,True,False,-0.5931752788354279,-0.6413119201679387,,,CR,2000-12-27,Y,MER,FPAY,UNAV,CASH,CR,2000-12-27,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,63503,199512,200512,200512,120,120,0,False,complete,True,False,1.450408863390963,0.9112691083867543,,,CR,2012-06-27,Y,MER,FPAY,UNAV,CASH,CR,2012-06-27,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,63511,199512,200512,200212,84,84,0,False,delisted,True,False,2.3093867728671733,1.808130843754073,,,DE,2002-12-31,Y,MER,FPAY,UNAV,CASH,DE,2002-12-31,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,63546,199512,200512,200512,120,120,0,False,complete,True,False,1.5384367356964819,0.9799290596006596,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1995-2005,1,63547,199512,200512,200302,86,86,0,False,delisted,True,False,-0.5849679496739932,-0.652062153331283,,,CR,2003-03-24,Y,GDR,VCL,FING,PRCF,CR,2003-03-24,Y,GDR,VCL,FING,PRCF
calendar_window,10y,120,1995-2005,1,63554,199512,200512,200111,71,71,0,False,delisted,True,False,0.9125440057115308,0.6548788324505077,,,CR,2001-12-21,Y,MER,FPAY,UNAV,CST,CR,2001-12-21,Y,MER,FPAY,UNAV,CST
calendar_window,10y,120,1995-2005,1,63562,199512,200512,200512,120,120,0,False,complete,True,False,9.30664357371961,7.038972502875827,,,CR,2008-12-23,Y,MER,FPAY,UNAV,CST,CR,2008-12-23,Y,MER,FPAY,UNAV,CST
calendar_window,10y,120,1995-2005,1,63590,199512,200512,199806,30,30,0,False,delisted,True,False,1.448001485161123,1.305326551976886,,,DE,1998-06-30,Y,MER,FPAY,UNAV,CASH,DE,1998-06-30,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,63597,199512,200512,199708,20,20,0,False,delisted,True,False,0.6732172025681911,0.5972564713570747,,,MP,1997-09-29,Y,MER,FPAY,UNAV,CASH,MP,1997-09-29,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,63686,199512,200512,200512,120,120,0,False,complete,True,False,-0.38294759228170394,-0.5187116636953333,,,CR,2008-04-02,Y,MER,FPAY,UNAV,CASH,CR,2008-04-02,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,63706,199512,200512,200512,120,120,0,False,complete,True,False,4.072223472280628,2.956231214405878,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1995-2005,1,63714,199512,200512,200512,120,120,0,False,complete,True,False,1.6488252181923966,1.0660298322791304,,,CR,2015-08-17,Y,MER,FPAY,UNAV,CASH,CR,2015-08-17,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,63715,199512,200512,200512,120,120,0,False,complete,True,False,1.176969713656371,0.6979921293000666,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1995-2005,1,63765,199512,200512,200512,120,120,0,False,complete,True,False,11.549012600014706,8.787974766779774,,,CR,2024-09-30,Y,MER,FPAY,UNAV,STK,DE,2024-09-30,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1995-2005,1,63773,199512,200512,200512,120,120,0,False,complete,True,False,0.9379000357480347,0.5115226396713601,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1995-2005,1,63781,199512,200512,200512,120,120,0,False,complete,True,False,10.585214079842304,8.036231510446099,,,CR,2020-05-22,Y,GDR,VCL,BKPY,PRCF,CR,2020-05-22,Y,GDR,VCL,BKPY,PRCF
calendar_window,10y,120,1995-2005,1,63811,199512,200512,200512,120,120,0,False,complete,True,False,2.7949302895762,1.9599684931399701,,,CR,2011-06-30,Y,MER,FPAY,UNAV,CASH,DE,2011-06-30,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,63829,199512,200512,200512,120,120,0,False,complete,True,False,-0.14801520721131178,-0.33546917838890433,,,CR,2016-12-08,Y,GDR,VCL,MVOT,PRCF,CR,2016-12-08,Y,GDR,VCL,MVOT,PRCF
calendar_window,10y,120,1995-2005,1,63830,199512,200512,200512,120,120,0,False,complete,True,False,4.439749994452796,3.242894431648905,,,CR,2016-01-29,Y,MER,FPAY,UNAV,CASH,DE,2016-01-29,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,63837,199512,200512,200010,58,58,0,False,delisted,True,False,-0.017123857002379284,-0.1329224830452026,,,CR,2000-11-21,Y,MER,FPAY,UNAV,CASH,CR,2000-11-21,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,63845,199512,200512,199701,13,13,0,False,delisted,True,False,-0.07349500033661427,-0.1061061128326225,,,CR,1997-02-21,Y,MER,FPAY,UNAV,CASH,CR,1997-02-21,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,63976,199512,200512,200512,120,120,0,False,complete,True,False,0.7224389055146021,0.3434673373805459,,,CR,2007-04-11,Y,MER,FPAY,UNAV,CASH,CR,2007-04-11,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,63977,199512,200512,200512,120,120,0,False,complete,True,False,1.3918819153229571,0.8656192784658259,,,CR,2012-12-28,Y,MER,FPAY,UNAV,CASH,CR,2012-12-28,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,63992,199512,200512,199809,33,33,0,False,delisted,True,False,-0.22727330904735032,-0.2749783186966267,,,CR,1998-10-09,Y,GDR,VCL,FING,PRCF,CR,1998-10-09,Y,GDR,VCL,FING,PRCF
calendar_window,10y,120,1995-2005,1,64004,199512,200512,200508,116,116,0,False,delisted,True,False,-0.24122109724693863,-0.406962517451146,,,CR,2005-09-16,Y,GDR,VCL,FING,PRCF,CR,2005-09-16,Y,GDR,VCL,FING,PRCF
calendar_window,10y,120,1995-2005,1,64012,199512,200512,199801,25,25,0,False,delisted,True,False,1.5172420426923479,1.3910684007009615,,,CR,1998-02-20,Y,MER,FPAY,UNAV,STK,CR,1998-02-20,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1995-2005,1,64020,199512,200512,200512,120,120,0,False,complete,True,False,-0.2381895007637036,-0.40580329454892605,,,CR,2022-05-27,Y,GLI,NFP,UNAV,UNAV,CR,2022-05-27,Y,GLI,NFP,UNAV,UNAV
calendar_window,10y,120,1995-2005,1,64063,199512,200512,200002,50,50,0,False,delisted,True,False,-0.5201579528609459,-0.5662205286463788,,,CR,2000-03-15,Y,MER,FPAY,UNAV,CST,CR,2000-03-15,Y,MER,FPAY,UNAV,CST
calendar_window,10y,120,1995-2005,1,64071,199512,200512,200008,56,56,0,False,delisted,True,False,0.23333459485620844,0.09558368235201486,,,CR,2000-09-13,Y,MER,FPAY,UNAV,CASH,CR,2000-09-13,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,64135,199512,200512,200512,120,120,0,False,complete,True,False,9.247546988070766,6.992878367219837,,,CR,2013-10-17,Y,MER,FPAY,UNAV,CASH,CR,2013-10-17,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,64144,199512,200512,199610,10,10,0,False,delisted,True,False,-0.9062499235379806,-0.9090926295835757,,,CR,1996-11-18,Y,GDR,VCL,PUBI,PRCF,CR,1996-11-18,Y,GDR,VCL,PUBI,PRCF
calendar_window,10y,120,1995-2005,1,64151,199512,200512,199512,0,0,0,False,delisted,False,True,,,,,NS,1996-01-05,Y,GDR,VCL,BKPY,PRCF,MP,1996-01-05,Y,GDR,VCL,BKPY,PRCF
calendar_window,10y,120,1995-2005,1,64152,199512,200512,200406,102,102,0,False,delisted,True,False,9.234205699283905,7.281236556879694,,,CR,2004-07-28,Y,MER,FPAY,UNAV,CASH,CR,2004-07-28,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,64186,199512,200512,200512,120,120,0,False,complete,True,False,2.8009415507761792,1.9646571546958533,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1995-2005,1,64194,199512,200512,200512,120,120,0,False,complete,True,False,2.47903902309406,1.713579725838101,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1995-2005,1,64195,199512,200512,200512,120,120,0,False,complete,True,False,0.6689830490084352,0.3017728558068855,,,CR,2008-01-07,Y,MER,FPAY,UNAV,CASH,CR,2008-01-07,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,64215,199512,200512,199608,8,8,0,False,delisted,True,False,0.2327048668960121,0.20292560119858805,,,CR,1996-09-27,Y,MER,FPAY,UNAV,STK,CR,1996-09-27,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1995-2005,1,64231,199512,200512,200512,120,120,0,False,complete,True,False,-0.2662428655300727,-0.42768434887635187,,,CR,2012-04-26,Y,GDR,VCL,INSC,PRCF,CR,2012-04-26,Y,GDR,VCL,INSC,PRCF
calendar_window,10y,120,1995-2005,1,64258,199512,200512,200512,120,120,0,False,complete,True,False,-0.23801850970598049,-0.40566992499932886,,,CR,2010-04-30,Y,MER,FPAY,UNAV,CST,DE,2010-04-30,Y,MER,FPAY,UNAV,CST
calendar_window,10y,120,1995-2005,1,64275,199512,200512,200402,98,98,0,False,delisted,True,False,0.14112876610446667,-0.05927354673987384,,,DE,2004-02-27,Y,MER,FPAY,UNAV,STK,DE,2004-02-27,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1995-2005,1,64282,199512,200512,200512,120,120,0,False,complete,True,False,2.6531653802087303,1.849394745233941,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1995-2005,1,64290,199512,200512,200411,107,107,0,False,delisted,True,False,0.13232646156548422,-0.08998894319213713,,,DE,2004-11-30,Y,MER,FPAY,UNAV,CASH,DE,2004-11-30,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,64291,199512,200512,199705,17,17,0,False,delisted,True,False,1.0496018184148554,0.9651085516969424,,,CR,1997-06-13,Y,MER,FPAY,UNAV,STK,CR,1997-06-13,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1995-2005,1,64311,199512,200512,200512,120,120,0,False,complete,True,False,1.1146128891149796,0.6493550735729134,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1995-2005,1,64338,199512,200512,199902,38,38,0,False,delisted,True,False,-0.8275861376801101,-0.8391153321209537,,,DE,1999-02-26,Y,GDR,VCL,FING,PRCF,DE,1999-02-26,Y,GDR,VCL,FING,PRCF
calendar_window,10y,120,1995-2005,1,64346,199512,200512,199907,43,43,0,False,delisted,True,False,0.3788457057123864,0.26966296236863463,,,CR,1999-08-12,Y,MER,FPAY,UNAV,CST,CR,1999-08-12,Y,MER,FPAY,UNAV,CST
calendar_window,10y,120,1995-2005,1,64362,199512,200512,200512,120,120,0,False,complete,True,False,0.4171879931472795,0.1053778300208712,,,CR,2009-04-24,Y,GDR,VCL,MVOT,PRCF,CR,2009-04-24,Y,GDR,VCL,MVOT,PRCF
calendar_window,10y,120,1995-2005,1,64390,199512,200512,200512,120,120,0,False,complete,True,False,6.336715004391808,4.722488583201951,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1995-2005,1,64418,199512,200512,200001,49,49,0,False,delisted,True,False,1.284973051667293,1.0778635274344182,,,CR,2000-02-08,Y,MER,FPAY,UNAV,CST,CR,2000-02-08,Y,MER,FPAY,UNAV,CST
calendar_window,10y,120,1995-2005,1,64427,199512,200512,199712,24,24,0,False,delisted,True,False,-0.36666885127615867,-0.3972949080650363,,,CR,1998-01-20,Y,GDR,VCL,INSC,PRCF,CR,1998-01-20,Y,GDR,VCL,INSC,PRCF
calendar_window,10y,120,1995-2005,1,64434,199512,200512,199712,24,24,0,False,delisted,True,False,-0.8625003290104436,-0.8691494141543897,,,DE,1997-12-31,Y,GDR,VCL,FING,PRCF,DE,1997-12-31,Y,GDR,VCL,FING,PRCF
calendar_window,10y,120,1995-2005,1,64442,199512,200512,200407,103,103,0,False,delisted,True,False,-0.7034085593206201,-0.7596262611178204,,,CR,2004-08-24,Y,GDR,VCL,CORQ,PRCF,CR,2004-08-24,Y,GDR,VCL,CORQ,PRCF
calendar_window,10y,120,1995-2005,1,64450,199512,200512,200512,120,120,0,False,complete,True,False,2.1608392917812598,1.4653904028883327,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1995-2005,1,64477,199512,200512,200005,53,53,0,False,delisted,True,False,-0.9456520870648989,-0.9513562411921981,,,CR,2000-06-09,Y,GDR,VCL,BKPY,PRCF,CR,2000-06-09,Y,GDR,VCL,BKPY,PRCF
calendar_window,10y,120,1995-2005,1,64486,199512,200512,200512,120,120,0,False,complete,True,False,2.346652545611176,1.610320964183519,,,CR,2015-01-30,Y,MER,FPAY,UNAV,CASH,DE,2015-01-30,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,64506,199512,200512,199610,10,10,0,False,delisted,True,False,-0.44444446852470754,-0.46129011951069243,,,CR,1996-11-08,Y,GDR,VCL,CORQ,PRCF,CR,1996-11-08,Y,GDR,VCL,CORQ,PRCF
calendar_window,10y,120,1995-2005,1,64514,199512,200512,200101,61,61,0,False,delisted,True,False,2.831946945974195,2.3592453238551645,,,DE,2001-01-31,Y,MER,FPAY,UNAV,CST,DE,2001-01-31,Y,MER,FPAY,UNAV,CST
calendar_window,10y,120,1995-2005,1,64515,199512,200512,200406,102,102,0,False,delisted,True,False,1.3754857017298256,0.9221774128388425,,,DE,2004-06-30,Y,MER,FPAY,UNAV,STK,DE,2004-06-30,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1995-2005,1,64531,199512,200512,199906,42,42,0,False,delisted,True,False,1.4772694891043283,1.2879715197203057,,,DE,1999-06-30,Y,MER,FPAY,UNAV,STK,DE,1999-06-30,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1995-2005,1,64557,199512,200512,200512,120,120,0,False,complete,True,False,1.550744325607254,0.9895287295767969,,,CR,2016-04-13,Y,MER,FPAY,UNAV,CASH,CR,2016-04-13,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,64565,199512,200512,200512,120,120,0,False,complete,True,False,6.0329692060548945,4.48557303419425,,,CR,2008-06-30,Y,MER,FPAY,UNAV,STK,DE,2008-06-30,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1995-2005,1,64629,199512,200512,200512,120,120,0,False,complete,True,False,1.1892488933736152,0.7075696399026923,,,CR,2020-01-21,Y,GDR,VCL,LP,PRCF,CR,2020-01-21,Y,GDR,VCL,LP,PRCF
calendar_window,10y,120,1995-2005,1,64630,199512,200512,200207,79,79,0,False,delisted,True,False,0.5891685932890585,0.35445518639572926,,,CR,2002-08-20,Y,GDR,VCL,DELQ,PRCF,CR,2002-08-20,Y,GDR,VCL,DELQ,PRCF
calendar_window,10y,120,1995-2005,1,64637,199512,200512,200511,119,119,0,False,delisted,True,False,1.062526915698145,0.6022159997958778,,,CR,2005-12-01,Y,GDR,VCL,FING,PRCF,CR,2005-12-01,Y,GDR,VCL,FING,PRCF
calendar_window,10y,120,1995-2005,1,64646,199512,200512,200001,49,49,0,False,delisted,True,False,1.1701662658864098,0.973462806952393,,,CR,2000-02-10,Y,MER,FPAY,UNAV,CST,CR,2000-02-10,Y,MER,FPAY,UNAV,CST
calendar_window,10y,120,1995-2005,1,64697,199512,200512,200004,52,52,0,False,delisted,True,False,0.38312977372082035,0.23940700680762528,,,CR,2000-05-22,Y,MER,FPAY,UNAV,CASH,CR,2000-05-22,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,64717,199512,200512,199711,23,23,0,False,delisted,True,False,-0.6363637755837372,-0.6543767154929017,,,CR,1997-12-12,Y,GDR,VCL,FING,PRCF,CR,1997-12-12,Y,GDR,VCL,FING,PRCF
calendar_window,10y,120,1995-2005,1,64742,199512,200512,200512,120,120,0,False,complete,True,False,-0.20768499024722065,-0.3820103963564434,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1995-2005,1,64785,199512,200512,200512,120,120,0,False,complete,True,False,0.0,-0.2200203252032501,,,NT,2025-12-31,N,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1995-2005,1,64805,199512,200512,200512,120,120,0,False,complete,True,False,15.585887579525206,11.936655200493494,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1995-2005,1,64822,199512,200512,200512,120,120,0,False,complete,True,False,0.0,-0.2200203252032501,,,NT,2020-04-15,N,GDR,VCL,BKPY,PRCF,CR,2020-04-15,Y,GDR,VCL,BKPY,PRCF
calendar_window,10y,120,1995-2005,1,64848,199512,200512,199707,19,19,0,False,delisted,True,False,0.9083956550009076,0.8251634457485331,,,CR,1997-08-07,Y,MER,FPAY,UNAV,CASH,CR,1997-08-07,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,64856,199512,200512,200105,65,65,0,False,delisted,True,False,2.932470123444227,2.3969283283550333,,,CR,2001-06-22,Y,MER,FPAY,UNAV,STK,CR,2001-06-22,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1995-2005,1,64864,199512,200512,200512,120,120,0,False,complete,True,False,-0.24761536135240625,-0.41315527422558074,,,CR,2013-01-18,Y,GDR,VCL,BKPY,PRCF,CR,2013-01-18,Y,GDR,VCL,BKPY,PRCF
calendar_window,10y,120,1995-2005,1,64880,199512,200512,199608,8,8,0,False,delisted,True,False,-0.23076995579120696,-0.24935275406198532,,,CR,1996-09-27,Y,GDR,VCL,FING,PRCF,CR,1996-09-27,Y,GDR,VCL,FING,PRCF
calendar_window,10y,120,1995-2005,1,64899,199512,200512,200512,120,120,0,False,complete,True,False,5.219884115640373,3.851383189790635,,,CR,2022-11-10,Y,GEX,FPAY,UNAV,CST,CR,2022-11-10,Y,GEX,FPAY,UNAV,CST
calendar_window,10y,120,1995-2005,1,64901,199512,200512,200512,120,120,0,False,complete,True,False,-0.4644407150728467,-0.58227464310814,,,CR,2008-03-18,Y,GDR,VCL,INSC,PRCF,CR,2008-03-18,Y,GDR,VCL,INSC,PRCF
calendar_window,10y,120,1995-2005,1,64929,199512,200512,200512,120,120,0,False,complete,True,False,1.1823337708065802,0.7021759848516771,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1995-2005,1,64936,199512,200512,200512,120,120,0,False,complete,True,False,2.1281863612248935,1.439921780731817,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1995-2005,1,64961,199512,200512,200512,120,120,0,False,complete,True,False,4.503742829284877,3.292807542150552,,,CR,2023-11-08,Y,MER,FPAY,UNAV,CASH,CR,2023-11-08,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1995-2005,1,64979,199512,200512,200007,55,55,0,False,delisted,True,False,-0.9430400437539657,-0.9494018907189451,,,CR,2000-08-15,Y,GDR,VCL,BKPY,PRCF,CR,2000-08-15,Y,GDR,VCL,BKPY,PRCF
calendar_window,10y,120,1995-2005,1,64995,199512,200512,200512,120,120,0,False,complete,True,False,1.7153388576398592,1.1179091191449104,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
